entity_id,layer,local_type,normalized_type,code,name,description,domain_code,subject_code,grade_code,axis_code,origin,provenance_class,verification_status,source_id,secondary_source_ids,properties_json
prog_prac_art_generate_L1,L2,Nivel de progresión,practice_progression_level,ART-1-L1,Participar con apoyo,"Participa en la práctica «Generar y conceptualizar ideas artísticas» con apoyos explícitos, ejemplos o una estructura provista.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_generate"",""level_order"":1,""official_progression"":false}"
prog_prac_art_generate_L2,L2,Nivel de progresión,practice_progression_level,ART-1-L2,Aplicar con propósito,"Aplica «Generar y conceptualizar ideas artísticas» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_generate"",""level_order"":2,""official_progression"":false}"
prog_prac_art_generate_L3,L2,Nivel de progresión,practice_progression_level,ART-1-L3,"Seleccionar, justificar y revisar","Usa «Generar y conceptualizar ideas artísticas» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_generate"",""level_order"":3,""official_progression"":false}"
prog_prac_art_develop_L1,L2,Nivel de progresión,practice_progression_level,ART-2-L1,Participar con apoyo,"Participa en la práctica «Organizar y desarrollar ideas y trabajo» con apoyos explícitos, ejemplos o una estructura provista.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_develop"",""level_order"":1,""official_progression"":false}"
prog_prac_art_develop_L2,L2,Nivel de progresión,practice_progression_level,ART-2-L2,Aplicar con propósito,"Aplica «Organizar y desarrollar ideas y trabajo» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_develop"",""level_order"":2,""official_progression"":false}"
prog_prac_art_develop_L3,L2,Nivel de progresión,practice_progression_level,ART-2-L3,"Seleccionar, justificar y revisar","Usa «Organizar y desarrollar ideas y trabajo» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_develop"",""level_order"":3,""official_progression"":false}"
prog_prac_art_refine_L1,L2,Nivel de progresión,practice_progression_level,ART-3-L1,Participar con apoyo,"Participa en la práctica «Refinar y completar trabajo» con apoyos explícitos, ejemplos o una estructura provista.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_refine"",""level_order"":1,""official_progression"":false}"
prog_prac_art_refine_L2,L2,Nivel de progresión,practice_progression_level,ART-3-L2,Aplicar con propósito,"Aplica «Refinar y completar trabajo» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_refine"",""level_order"":2,""official_progression"":false}"
prog_prac_art_refine_L3,L2,Nivel de progresión,practice_progression_level,ART-3-L3,"Seleccionar, justificar y revisar","Usa «Refinar y completar trabajo» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_refine"",""level_order"":3,""official_progression"":false}"
prog_prac_art_select_present_L1,L2,Nivel de progresión,practice_progression_level,ART-4-L1,Participar con apoyo,"Participa en la práctica «Seleccionar trabajo para presentar» con apoyos explícitos, ejemplos o una estructura provista.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_select_present"",""level_order"":1,""official_progression"":false}"
prog_prac_art_select_present_L2,L2,Nivel de progresión,practice_progression_level,ART-4-L2,Aplicar con propósito,"Aplica «Seleccionar trabajo para presentar» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_select_present"",""level_order"":2,""official_progression"":false}"
prog_prac_art_select_present_L3,L2,Nivel de progresión,practice_progression_level,ART-4-L3,"Seleccionar, justificar y revisar","Usa «Seleccionar trabajo para presentar» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_select_present"",""level_order"":3,""official_progression"":false}"
prog_prac_art_prepare_present_L1,L2,Nivel de progresión,practice_progression_level,ART-5-L1,Participar con apoyo,"Participa en la práctica «Desarrollar y refinar para presentación» con apoyos explícitos, ejemplos o una estructura provista.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_prepare_present"",""level_order"":1,""official_progression"":false}"
prog_prac_art_prepare_present_L2,L2,Nivel de progresión,practice_progression_level,ART-5-L2,Aplicar con propósito,"Aplica «Desarrollar y refinar para presentación» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_prepare_present"",""level_order"":2,""official_progression"":false}"
prog_prac_art_prepare_present_L3,L2,Nivel de progresión,practice_progression_level,ART-5-L3,"Seleccionar, justificar y revisar","Usa «Desarrollar y refinar para presentación» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_prepare_present"",""level_order"":3,""official_progression"":false}"
prog_prac_art_convey_L1,L2,Nivel de progresión,practice_progression_level,ART-6-L1,Participar con apoyo,"Participa en la práctica «Transmitir significado mediante la presentación» con apoyos explícitos, ejemplos o una estructura provista.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_convey"",""level_order"":1,""official_progression"":false}"
prog_prac_art_convey_L2,L2,Nivel de progresión,practice_progression_level,ART-6-L2,Aplicar con propósito,"Aplica «Transmitir significado mediante la presentación» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_convey"",""level_order"":2,""official_progression"":false}"
prog_prac_art_convey_L3,L2,Nivel de progresión,practice_progression_level,ART-6-L3,"Seleccionar, justificar y revisar","Usa «Transmitir significado mediante la presentación» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_convey"",""level_order"":3,""official_progression"":false}"
prog_prac_art_perceive_L1,L2,Nivel de progresión,practice_progression_level,ART-7-L1,Participar con apoyo,"Participa en la práctica «Percibir y analizar trabajo artístico» con apoyos explícitos, ejemplos o una estructura provista.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_perceive"",""level_order"":1,""official_progression"":false}"
prog_prac_art_perceive_L2,L2,Nivel de progresión,practice_progression_level,ART-7-L2,Aplicar con propósito,"Aplica «Percibir y analizar trabajo artístico» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_perceive"",""level_order"":2,""official_progression"":false}"
prog_prac_art_perceive_L3,L2,Nivel de progresión,practice_progression_level,ART-7-L3,"Seleccionar, justificar y revisar","Usa «Percibir y analizar trabajo artístico» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_perceive"",""level_order"":3,""official_progression"":false}"
prog_prac_art_interpret_L1,L2,Nivel de progresión,practice_progression_level,ART-8-L1,Participar con apoyo,"Participa en la práctica «Interpretar intención y significado» con apoyos explícitos, ejemplos o una estructura provista.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_interpret"",""level_order"":1,""official_progression"":false}"
prog_prac_art_interpret_L2,L2,Nivel de progresión,practice_progression_level,ART-8-L2,Aplicar con propósito,"Aplica «Interpretar intención y significado» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_interpret"",""level_order"":2,""official_progression"":false}"
prog_prac_art_interpret_L3,L2,Nivel de progresión,practice_progression_level,ART-8-L3,"Seleccionar, justificar y revisar","Usa «Interpretar intención y significado» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_interpret"",""level_order"":3,""official_progression"":false}"
prog_prac_art_evaluate_L1,L2,Nivel de progresión,practice_progression_level,ART-9-L1,Participar con apoyo,"Participa en la práctica «Aplicar criterios para evaluar» con apoyos explícitos, ejemplos o una estructura provista.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_evaluate"",""level_order"":1,""official_progression"":false}"
prog_prac_art_evaluate_L2,L2,Nivel de progresión,practice_progression_level,ART-9-L2,Aplicar con propósito,"Aplica «Aplicar criterios para evaluar» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_evaluate"",""level_order"":2,""official_progression"":false}"
prog_prac_art_evaluate_L3,L2,Nivel de progresión,practice_progression_level,ART-9-L3,"Seleccionar, justificar y revisar","Usa «Aplicar criterios para evaluar» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_evaluate"",""level_order"":3,""official_progression"":false}"
prog_prac_art_connect_personal_L1,L2,Nivel de progresión,practice_progression_level,ART-10-L1,Participar con apoyo,"Participa en la práctica «Conectar conocimiento y experiencias personales» con apoyos explícitos, ejemplos o una estructura provista.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_connect_personal"",""level_order"":1,""official_progression"":false}"
prog_prac_art_connect_personal_L2,L2,Nivel de progresión,practice_progression_level,ART-10-L2,Aplicar con propósito,"Aplica «Conectar conocimiento y experiencias personales» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_connect_personal"",""level_order"":2,""official_progression"":false}"
prog_prac_art_connect_personal_L3,L2,Nivel de progresión,practice_progression_level,ART-10-L3,"Seleccionar, justificar y revisar","Usa «Conectar conocimiento y experiencias personales» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_connect_personal"",""level_order"":3,""official_progression"":false}"
prog_prac_art_connect_context_L1,L2,Nivel de progresión,practice_progression_level,ART-11-L1,Participar con apoyo,"Participa en la práctica «Conectar arte con contextos sociales, culturales e históricos» con apoyos explícitos, ejemplos o una estructura provista.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_connect_context"",""level_order"":1,""official_progression"":false}"
prog_prac_art_connect_context_L2,L2,Nivel de progresión,practice_progression_level,ART-11-L2,Aplicar con propósito,"Aplica «Conectar arte con contextos sociales, culturales e históricos» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_connect_context"",""level_order"":2,""official_progression"":false}"
prog_prac_art_connect_context_L3,L2,Nivel de progresión,practice_progression_level,ART-11-L3,"Seleccionar, justificar y revisar","Usa «Conectar arte con contextos sociales, culturales e históricos» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_connect_context"",""level_order"":3,""official_progression"":false}"
devband_middle_primary,L3,Banda de desarrollo,developmental_band,DEV-3B,Primaria media / 3° Básico,"Referencia de diseño para aproximadamente 8–9 años: mantener rigor intelectual con fenómenos concretos, representaciones múltiples, instrucciones segmentadas y andamiaje contingente.",,,3B,,erandi,expert_synthesis,needs_expert_review,src_naeyc_dap,src_nap_prek5_science;src_mineduc_cn03,"{""age_proxy"":""aprox. 8–9"",""warning"":""La edad/curso es un prior de diseño, no una etiqueta de capacidad individual.""}"
udl_choice,L3,Consideración DUA,udl_consideration,DUA 7.1,Optimizar elección y autonomía,Ofrecer opciones auténticas cuando no alteran la meta de aprendizaje.,,,,,external_framework,research_framework,verified_external,src_cast_udl3,,{}
udl_relevance,L3,Consideración DUA,udl_consideration,DUA 7.2,"Optimizar relevancia, valor y autenticidad","Conectar la experiencia con fenómenos, intereses y contextos significativos.",,,,,external_framework,research_framework,verified_external,src_cast_udl3,,{}
udl_collab,L3,Consideración DUA,udl_consideration,DUA 8.3,"Fomentar colaboración, interdependencia y aprendizaje colectivo",Estructurar colaboración para que las contribuciones sean accesibles y significativas.,,,,,external_framework,research_framework,verified_external,src_cast_udl3,,{}
udl_feedback,L3,Consideración DUA,udl_consideration,DUA 8.5,Ofrecer retroalimentación orientada a la acción,Dar feedback que indique próximos pasos y apoye agencia.,,,,,external_framework,research_framework,verified_external,src_cast_udl3,,{}
udl_prior,L3,Consideración DUA,udl_consideration,DUA 3.1,Conectar conocimiento previo con nuevo aprendizaje,Activar y hacer visible lo que los estudiantes ya saben o creen.,,,,,external_framework,research_framework,verified_external,src_cast_udl3,,{}
udl_patterns,L3,Consideración DUA,udl_consideration,DUA 3.2,"Destacar patrones, rasgos críticos, ideas grandes y relaciones",Dirigir atención a información relevante sin resolver el pensamiento por el estudiante.,,,,,external_framework,research_framework,verified_external,src_cast_udl3,,{}
udl_multimedia,L3,Consideración DUA,udl_consideration,DUA 2.5,Ilustrar mediante múltiples medios,Representar ideas clave mediante más de un medio pertinente.,,,,,external_framework,research_framework,verified_external,src_cast_udl3,,{}
udl_response,L3,Consideración DUA,udl_consideration,DUA 4.1,"Variar y honrar métodos de respuesta, navegación y movimiento",Permitir distintas formas de interactuar cuando el modo no es el constructo evaluado.,,,,,external_framework,research_framework,verified_external,src_cast_udl3,,{}
udl_comm_media,L3,Consideración DUA,udl_consideration,DUA 5.1,Usar múltiples medios para comunicar,Permitir comunicar comprensión mediante formatos pertinentes a la meta.,,,,,external_framework,research_framework,verified_external,src_cast_udl3,,{}
udl_construct_tools,L3,Consideración DUA,udl_consideration,DUA 5.2,"Usar múltiples herramientas para construcción, composición y creatividad",Ofrecer herramientas variadas para construir y expresar ideas.,,,,,external_framework,research_framework,verified_external,src_cast_udl3,,{}
udl_grad_support,L3,Consideración DUA,udl_consideration,DUA 5.3,Construir fluidez con apoyos graduados,Agregar y retirar apoyos según la necesidad y la evidencia.,,,,,external_framework,research_framework,verified_external,src_cast_udl3,,{}
udl_organize,L3,Consideración DUA,udl_consideration,DUA 6.3,Organizar información y recursos,"Reducir carga de gestión mediante estructuras visibles, pasos y recursos organizados.",,,,,external_framework,research_framework,verified_external,src_cast_udl3,,{}
udl_monitor,L3,Consideración DUA,udl_consideration,DUA 6.4,Fortalecer monitoreo del progreso,"Hacer visible el objetivo, evidencia y avance para apoyar autorregulación.",,,,,external_framework,research_framework,verified_external,src_cast_udl3,,{}
move_initial_model,L3,Movimiento pedagógico,pedagogical_move,PED-INITIAL_MODEL,Modelo inicial,Hacer visible la representación inicial del fenómeno antes de instrucción extensa.,,,,,erandi,research_informed_synthesis,needs_expert_review,src_nap_prek5_science,src_wood_bruner_ross;src_cast_udl3;src_naeyc_dap,"{""move_type"":""elicitation"",""use_when"":""Útil para conocimiento previo, relaciones causales y comparación pre/post."",""avoid_when"":""No tratar el dibujo como diagnóstico total ni exigir vocabulario formal prematuramente."",""minutes_min"":10,""minutes_max"":20,""license_status"":""low""}"
move_stw,L3,Movimiento pedagógico,pedagogical_move,PED-STW,Observar–Interpretar–Preguntar (inspirado en See–Think–Wonder),Separar observación de interpretación y abrir preguntas de indagación.,,,,,external_resource,research_based_resource,needs_expert_review,src_pz_stw,src_wood_bruner_ross;src_cast_udl3;src_naeyc_dap,"{""move_type"":""thinking_routine"",""use_when"":""Útil al introducir imágenes, especímenes, fenómenos o datos ricos."",""avoid_when"":""Evitar convertir la rutina en una lista mecánica o corregir interpretaciones demasiado pronto."",""minutes_min"":8,""minutes_max"":15,""license_status"":""license_review_required""}"
move_tpe,L3,Movimiento pedagógico,pedagogical_move,PED-TPE,Pensar–Preguntarse–Explorar (inspirado en Think–Puzzle–Explore),"Activar ideas previas, identificar preguntas e imaginar rutas de exploración.",,,,,external_resource,research_based_resource,needs_expert_review,src_pz_tpe,src_wood_bruner_ross;src_cast_udl3;src_naeyc_dap,"{""move_type"":""thinking_routine"",""use_when"":""Útil al comenzar un tema o fenómeno abierto."",""avoid_when"":""No usar las ideas iniciales como evidencia de dominio; son hipótesis de partida."",""minutes_min"":10,""minutes_max"":20,""license_status"":""license_review_required""}"
move_csq,L3,Movimiento pedagógico,pedagogical_move,PED-CSQ,Afirmación–Soporte–Pregunta (inspirado en Claim–Support–Question),"Hacer explícita una afirmación, el soporte/evidencia y nuevas preguntas.",,,,,external_resource,research_based_resource,needs_expert_review,src_pz_csq,src_wood_bruner_ross;src_cast_udl3;src_naeyc_dap,"{""move_type"":""thinking_routine"",""use_when"":""Útil cuando ya existe evidencia suficiente para razonar."",""avoid_when"":""No pedir evidencia antes de haber generado/observado datos o fenómenos pertinentes."",""minutes_min"":10,""minutes_max"":20,""license_status"":""license_review_required""}"
move_ppc,L3,Movimiento pedagógico,pedagogical_move,PED-PPC,"Partes–Propósitos–Relaciones (inspirado en Parts, Purposes, Complexities para niños)","Observar un objeto/sistema, pensar qué hacen sus partes y cómo se relacionan.",,,,,external_resource,research_based_resource,needs_expert_review,src_pz_ppc,src_wood_bruner_ross;src_cast_udl3;src_naeyc_dap,"{""move_type"":""thinking_routine"",""use_when"":""Útil para sistemas, estructuras, modelos y diseño."",""avoid_when"":""Evitar complejidad terminológica; priorizar manipulación, dibujo y conversación."",""minutes_min"":10,""minutes_max"":25,""license_status"":""license_review_required""}"
move_poe,L3,Movimiento pedagógico,pedagogical_move,PED-POE,Predicción–Observación–Explicación,"Hacer una predicción, observar/medir lo que ocurre y explicar diferencias entre lo esperado y la evidencia.",,,,,erandi,research_informed_synthesis,needs_expert_review,src_poe_white_gunstone,src_wood_bruner_ross;src_cast_udl3;src_naeyc_dap,"{""move_type"":""investigation"",""use_when"":""Útil para fenómenos que pueden observarse o probarse."",""avoid_when"":""No confundir una predicción incorrecta con falta de aprendizaje; el contraste es productivo."",""minutes_min"":15,""minutes_max"":40,""license_status"":""none""}"
move_guided_investigation,L3,Movimiento pedagógico,pedagogical_move,PED-GUIDED_INVESTIGATION,Investigación guiada,"Estructurar una pregunta, procedimiento y evidencia con grados de decisión apropiados al grupo.",,,,,erandi,research_informed_synthesis,needs_expert_review,src_nap_prek5_science,src_wood_bruner_ross;src_cast_udl3;src_naeyc_dap,"{""move_type"":""investigation"",""use_when"":""Útil cuando el objetivo es participar auténticamente en indagación sin sobrecargar planificación."",""avoid_when"":""No convertirla en receta sin sentido; explicitar relación pregunta–evidencia."",""minutes_min"":25,""minutes_max"":60,""license_status"":""none""}"
move_concept_map,L3,Movimiento pedagógico,pedagogical_move,PED-CONCEPT_MAP,Mapa conceptual,Representar conceptos y relaciones mediante nodos y enlaces explícitos.,,,,,erandi,research_informed_synthesis,needs_expert_review,src_novak_canas,src_wood_bruner_ross;src_cast_udl3;src_naeyc_dap,"{""move_type"":""representation"",""use_when"":""Útil para hacer visibles relaciones y cambios en comprensión."",""avoid_when"":""No puntuar por cantidad de nodos; observar calidad y significado de relaciones."",""minutes_min"":15,""minutes_max"":30,""license_status"":""none""}"
move_worked_example,L3,Movimiento pedagógico,pedagogical_move,PED-WORKED_EXAMPLE,Ejemplo modelado/resuelto,Mostrar un proceso o representación de calidad haciendo visibles decisiones relevantes.,,,,,erandi,research_informed_synthesis,needs_expert_review,src_sweller_cooper,src_wood_bruner_ross;src_cast_udl3;src_naeyc_dap,"{""move_type"":""scaffold"",""use_when"":""Útil cuando el procedimiento o formato añade carga innecesaria para novatos."",""avoid_when"":""Evitar mantener el apoyo cuando ya no es necesario; considerar desvanecimiento."",""minutes_min"":5,""minutes_max"":15,""license_status"":""none""}"
move_self_explanation,L3,Movimiento pedagógico,pedagogical_move,PED-SELF_EXPLANATION,Autoexplicación guiada,"Pedir al estudiante explicar por qué un paso, relación o evidencia tiene sentido.",,,,,erandi,research_informed_synthesis,needs_expert_review,src_chi_selfexplanation,src_wood_bruner_ross;src_cast_udl3;src_naeyc_dap,"{""move_type"":""scaffold"",""use_when"":""Útil para conectar ejemplos, principios y razonamiento."",""avoid_when"":""Evitar prompts vagos; acotar la relación o decisión que debe explicarse."",""minutes_min"":5,""minutes_max"":15,""license_status"":""none""}"
move_peer_critique,L3,Movimiento pedagógico,pedagogical_move,PED-PEER_CRITIQUE,Crítica entre pares con criterios,Comparar trabajo con criterios y ofrecer retroalimentación específica para revisar.,,,,,erandi,research_informed_synthesis,needs_expert_review,src_black_wiliam,src_wood_bruner_ross;src_cast_udl3;src_naeyc_dap,"{""move_type"":""discussion"",""use_when"":""Útil cuando existe un objeto revisable y criterios comprensibles."",""avoid_when"":""No usar juicio social abierto sin estructura; proteger seguridad y foco en el trabajo."",""minutes_min"":10,""minutes_max"":25,""license_status"":""none""}"
move_design_challenge,L3,Movimiento pedagógico,pedagogical_move,PED-DESIGN_CHALLENGE,Desafío de diseño con criterios y restricciones,Plantear un problema de diseño auténtico con criterios y límites explícitos.,,,,,erandi,research_informed_synthesis,needs_expert_review,src_nrc_framework,src_wood_bruner_ross;src_cast_udl3;src_naeyc_dap,"{""move_type"":""construction"",""use_when"":""Útil para integrar ciencia con ingeniería y decisiones basadas en evidencia."",""avoid_when"":""No añadir un 'hacer manual' desconectado del aprendizaje científico."",""minutes_min"":30,""minutes_max"":120,""license_status"":""none""}"
move_prototype_test_iterate,L3,Movimiento pedagógico,pedagogical_move,PED-PROTOTYPE_TEST_ITERATE,Prototipar–Probar–Iterar,"Construir una versión, probarla contra criterios, interpretar evidencia y modificar.",,,,,erandi,research_informed_synthesis,needs_expert_review,src_nrc_framework,src_wood_bruner_ross;src_cast_udl3;src_naeyc_dap,"{""move_type"":""construction"",""use_when"":""Útil cuando la meta incluye ingeniería, iteración o resolución de problemas."",""avoid_when"":""No pedir iteración sin evidencia de prueba; evitar que 'decorar' cuente como mejora."",""minutes_min"":30,""minutes_max"":120,""license_status"":""none""}"
move_model_revision,L3,Movimiento pedagógico,pedagogical_move,PED-MODEL_REVISION,Revisión de modelo con nueva evidencia,Volver a una representación previa y modificarla usando evidencia acumulada.,,,,,erandi,research_informed_synthesis,needs_expert_review,src_nrc_framework,src_wood_bruner_ross;src_cast_udl3;src_naeyc_dap,"{""move_type"":""reflection"",""use_when"":""Útil para evidenciar cambio conceptual y desarrollar modelación científica."",""avoid_when"":""No premiar solo que el modelo cambie; buscar si el cambio responde a evidencia."",""minutes_min"":10,""minutes_max"":25,""license_status"":""none""}"
move_exit_check,L3,Movimiento pedagógico,pedagogical_move,PED-EXIT_CHECK,Chequeo formativo de salida,Elicitar una muestra breve y específica de la comprensión relevante para decidir el siguiente paso.,,,,,erandi,research_informed_synthesis,needs_expert_review,src_black_wiliam,src_wood_bruner_ross;src_cast_udl3;src_naeyc_dap,"{""move_type"":""assessment"",""use_when"":""Útil cuando una decisión pedagógica próxima depende de una evidencia puntual."",""avoid_when"":""No convertirlo en mini examen de todo; medir solo lo necesario para decidir."",""minutes_min"":3,""minutes_max"":10,""license_status"":""none""}"
evid_initial_model,L3,Intención de evidencia,evidence_intent,EVID-01,Representación inicial de la relación abeja–flor,"¿El estudiante representa solo objetos aislados o una relación funcional entre abeja, flor/polen y reproducción?",,,,,erandi,expert_synthesis,needs_expert_review,src_nap_prek5_science,src_black_wiliam;src_mineduc_cn03,"{""criteria"":[""0: evidencia insuficiente o no interpretable"",""1: representa abeja/flor como componentes sin relación"",""2: representa interacción directa abeja–flor"",""3: representa transferencia/función vinculada a polinización"",""4: conecta polinización con reproducción/ciclo de la planta""],""insufficient_evidence"":""Un dibujo bonito o el uso de vocabulario científico, por sí solo, no demuestra comprensión causal."",""decision_enabled"":""Decidir si conviene observar más, introducir un modelo concreto del polen o avanzar a indagación."",""target_practices"":[""prac_sci_modeling"",""prac_sci_communication""]}"
evid_stw,L3,Intención de evidencia,evidence_intent,EVID-02,Observación versus interpretación,¿Puede describir rasgos visibles antes de inferir qué significan y generar preguntas a partir de ellos?,,,,,erandi,expert_synthesis,needs_expert_review,src_pz_stw,src_black_wiliam;src_mineduc_cn03,"{""criteria"":[""0: no hay evidencia suficiente"",""1: mezcla observación con opinión/inferencia"",""2: produce al menos una observación específica"",""3: distingue observación e interpretación de manera consistente"",""4: usa observaciones para generar preguntas pertinentes""],""insufficient_evidence"":""Una pregunta curiosa no demuestra por sí misma capacidad de observación científica."",""decision_enabled"":""Decidir si modelar explícitamente ver vs. interpretar o avanzar a preguntas/investigación."",""target_practices"":[""prac_sci_observation"",""prac_sci_questioning"",""prac_art_perceive""]}"
evid_tpe,L3,Intención de evidencia,evidence_intent,EVID-03,Ideas previas y preguntas investigables,"¿Qué ideas previas, dudas y posibles rutas de exploración aparecen?",,,,,erandi,expert_synthesis,needs_expert_review,src_pz_tpe,src_black_wiliam;src_mineduc_cn03,"{""criteria"":[""0: evidencia insuficiente"",""1: expresa ideas/preguntas generales"",""2: formula preguntas conectadas al fenómeno"",""3: identifica al menos una pregunta abordable con observación/evidencia"",""4: propone una forma plausible de explorarla""],""insufficient_evidence"":""Las ideas iniciales no se califican como correctas/incorrectas para inferir dominio global."",""decision_enabled"":""Seleccionar fenómeno/pregunta para la trayectoria y nivel de andamiaje inicial."",""target_practices"":[""prac_sci_questioning"",""prac_sci_prediction"",""prac_sci_investigation""]}"
evid_csq,L3,Intención de evidencia,evidence_intent,EVID-04,Afirmación respaldada con evidencia,¿El estudiante distingue una afirmación de la evidencia y conecta ambas mediante una razón?,,,,,erandi,expert_synthesis,needs_expert_review,src_pz_csq,src_black_wiliam;src_mineduc_cn03,"{""criteria"":[""0: evidencia insuficiente"",""1: expresa afirmación sin soporte"",""2: agrega evidencia relevante"",""3: explica cómo la evidencia apoya la afirmación"",""4: reconoce límites/preguntas o revisa la afirmación""],""insufficient_evidence"":""Mencionar un dato no demuestra que se comprenda su relación con la afirmación."",""decision_enabled"":""Decidir si apoyar selección de evidencia, razonamiento causal o contraste de explicaciones."",""target_practices"":[""prac_sci_explanation"",""prac_sci_argument"",""prac_sci_communication""]}"
