relationship_id,layer,source_entity_id,relationship_type,target_entity_id,relationship_scope,evidence_basis,provenance_class,verification_status,confidence,rationale,source_id,secondary_source_ids,properties_json
r_move_csq_prac_prac_sci_explanation,X23,move_csq,supports_steam_practice,prac_sci_explanation,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_pz_csq,src_nrc_framework,{}
r_move_csq_prac_prac_sci_argument,X23,move_csq,supports_steam_practice,prac_sci_argument,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_pz_csq,src_nrc_framework,{}
r_move_csq_prac_prac_sci_communication,X23,move_csq,supports_steam_practice,prac_sci_communication,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_pz_csq,src_nrc_framework,{}
r_move_csq_prac_prac_math_argument,X23,move_csq,supports_steam_practice,prac_math_argument,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_pz_csq,src_ccss_math,{}
r_move_ppc_prac_prac_sci_observation,X23,move_ppc,supports_steam_practice,prac_sci_observation,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_pz_ppc,src_mineduc_cn03,{}
r_move_ppc_prac_prac_sci_systems,X23,move_ppc,supports_steam_practice,prac_sci_systems,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_pz_ppc,src_nrc_framework,{}
r_move_ppc_prac_prac_sci_modeling,X23,move_ppc,supports_steam_practice,prac_sci_modeling,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_pz_ppc,src_nrc_framework,{}
r_move_ppc_prac_prac_art_perceive,X23,move_ppc,supports_steam_practice,prac_art_perceive,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_pz_ppc,src_ncas,{}
r_move_poe_prac_prac_sci_prediction,X23,move_poe,supports_steam_practice,prac_sci_prediction,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_poe_white_gunstone,src_mineduc_cn03,{}
r_move_poe_prac_prac_sci_observation,X23,move_poe,supports_steam_practice,prac_sci_observation,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_poe_white_gunstone,src_mineduc_cn03,{}
r_move_poe_prac_prac_sci_explanation,X23,move_poe,supports_steam_practice,prac_sci_explanation,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_poe_white_gunstone,src_nrc_framework,{}
r_move_poe_prac_prac_sci_investigation,X23,move_poe,supports_steam_practice,prac_sci_investigation,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_poe_white_gunstone,src_nrc_framework,{}
r_move_guided_investigation_prac_prac_sci_investigation,X23,move_guided_investigation,supports_steam_practice,prac_sci_investigation,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_nap_prek5_science,src_nrc_framework,{}
r_move_guided_investigation_prac_prac_sci_observation,X23,move_guided_investigation,supports_steam_practice,prac_sci_observation,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_nap_prek5_science,src_mineduc_cn03,{}
r_move_guided_investigation_prac_prac_sci_data,X23,move_guided_investigation,supports_steam_practice,prac_sci_data,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_nap_prek5_science,src_nrc_framework,{}
r_move_guided_investigation_prac_prac_math_tools,X23,move_guided_investigation,supports_steam_practice,prac_math_tools,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_nap_prek5_science,src_ccss_math,{}
r_move_guided_investigation_prac_prac_math_precision,X23,move_guided_investigation,supports_steam_practice,prac_math_precision,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_nap_prek5_science,src_ccss_math,{}
r_move_concept_map_prac_prac_sci_modeling,X23,move_concept_map,supports_steam_practice,prac_sci_modeling,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_novak_canas,src_nrc_framework,{}
r_move_concept_map_prac_prac_sci_systems,X23,move_concept_map,supports_steam_practice,prac_sci_systems,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_novak_canas,src_nrc_framework,{}
r_move_concept_map_prac_prac_sci_communication,X23,move_concept_map,supports_steam_practice,prac_sci_communication,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_novak_canas,src_nrc_framework,{}
r_move_concept_map_prac_prac_art_convey,X23,move_concept_map,supports_steam_practice,prac_art_convey,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_novak_canas,src_ncas,{}
r_move_worked_example_prac_prac_sci_modeling,X23,move_worked_example,supports_steam_practice,prac_sci_modeling,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_sweller_cooper,src_nrc_framework,{}
r_move_worked_example_prac_prac_math_model,X23,move_worked_example,supports_steam_practice,prac_math_model,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_sweller_cooper,src_ccss_math,{}
r_move_self_explanation_prac_prac_sci_explanation,X23,move_self_explanation,supports_steam_practice,prac_sci_explanation,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_chi_selfexplanation,src_nrc_framework,{}
r_move_self_explanation_prac_prac_sci_argument,X23,move_self_explanation,supports_steam_practice,prac_sci_argument,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_chi_selfexplanation,src_nrc_framework,{}
r_move_peer_critique_prac_prac_sci_argument,X23,move_peer_critique,supports_steam_practice,prac_sci_argument,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_black_wiliam,src_nrc_framework,{}
r_move_peer_critique_prac_prac_sci_communication,X23,move_peer_critique,supports_steam_practice,prac_sci_communication,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_black_wiliam,src_nrc_framework,{}
r_move_peer_critique_prac_prac_eng_argument,X23,move_peer_critique,supports_steam_practice,prac_eng_argument,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_black_wiliam,src_nrc_framework,{}
r_move_peer_critique_prac_prac_art_evaluate,X23,move_peer_critique,supports_steam_practice,prac_art_evaluate,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_black_wiliam,src_ncas,{}
r_move_peer_critique_prac_prac_art_refine,X23,move_peer_critique,supports_steam_practice,prac_art_refine,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_black_wiliam,src_ncas,{}
r_move_design_challenge_prac_prac_eng_define,X23,move_design_challenge,supports_steam_practice,prac_eng_define,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_nrc_framework,src_nrc_framework,{}
r_move_design_challenge_prac_prac_eng_criteria,X23,move_design_challenge,supports_steam_practice,prac_eng_criteria,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_nrc_framework,src_nrc_framework,{}
r_move_design_challenge_prac_prac_eng_ideate,X23,move_design_challenge,supports_steam_practice,prac_eng_ideate,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_nrc_framework,src_nrc_framework,{}
r_move_design_challenge_prac_prac_eng_modelproto,X23,move_design_challenge,supports_steam_practice,prac_eng_modelproto,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_nrc_framework,src_nrc_framework,{}
r_move_design_challenge_prac_prac_sci_systems,X23,move_design_challenge,supports_steam_practice,prac_sci_systems,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_nrc_framework,src_nrc_framework,{}
r_move_prototype_test_iterate_prac_prac_eng_modelproto,X23,move_prototype_test_iterate,supports_steam_practice,prac_eng_modelproto,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_nrc_framework,src_nrc_framework,{}
r_move_prototype_test_iterate_prac_prac_eng_test,X23,move_prototype_test_iterate,supports_steam_practice,prac_eng_test,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_nrc_framework,src_nrc_framework,{}
r_move_prototype_test_iterate_prac_prac_eng_iterate,X23,move_prototype_test_iterate,supports_steam_practice,prac_eng_iterate,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_nrc_framework,src_nrc_framework,{}
r_move_prototype_test_iterate_prac_prac_eng_tradeoffs,X23,move_prototype_test_iterate,supports_steam_practice,prac_eng_tradeoffs,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_nrc_framework,src_nrc_framework,{}
r_move_prototype_test_iterate_prac_prac_math_tools,X23,move_prototype_test_iterate,supports_steam_practice,prac_math_tools,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_nrc_framework,src_ccss_math,{}
r_move_prototype_test_iterate_prac_prac_math_precision,X23,move_prototype_test_iterate,supports_steam_practice,prac_math_precision,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_nrc_framework,src_ccss_math,{}
r_move_prototype_test_iterate_prac_prac_cs_test_refine,X23,move_prototype_test_iterate,supports_steam_practice,prac_cs_test_refine,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_nrc_framework,src_csta_2026,{}
r_move_prototype_test_iterate_prac_prac_cs_iterative_design,X23,move_prototype_test_iterate,supports_steam_practice,prac_cs_iterative_design,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_nrc_framework,src_csta_2026,{}
r_move_model_revision_prac_prac_sci_modeling,X23,move_model_revision,supports_steam_practice,prac_sci_modeling,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_nrc_framework,src_nrc_framework,{}
r_move_model_revision_prac_prac_sci_explanation,X23,move_model_revision,supports_steam_practice,prac_sci_explanation,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_nrc_framework,src_nrc_framework,{}
r_move_model_revision_prac_prac_sci_argument,X23,move_model_revision,supports_steam_practice,prac_sci_argument,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_nrc_framework,src_nrc_framework,{}
r_move_model_revision_prac_prac_art_refine,X23,move_model_revision,supports_steam_practice,prac_art_refine,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_nrc_framework,src_ncas,{}
r_move_exit_check_prac_prac_sci_explanation,X23,move_exit_check,supports_steam_practice,prac_sci_explanation,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_black_wiliam,src_nrc_framework,{}
r_move_exit_check_prac_prac_sci_communication,X23,move_exit_check,supports_steam_practice,prac_sci_communication,cross_layer,pedagogical_function_crosswalk,expert_synthesis,needs_expert_review,0.82,"El movimiento puede apoyar esta práctica STEAM; la práctica concreta depende del fenómeno, tarea y evidencia.",src_black_wiliam,src_nrc_framework,{}
r_move_initial_model_comp_comp_communication,X23,move_initial_model,creates_opportunity_for,comp_communication,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_nap_prek5_science,,{}
r_move_initial_model_comp_comp_critical_thinking,X23,move_initial_model,creates_opportunity_for,comp_critical_thinking,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_nap_prek5_science,,{}
r_move_stw_comp_comp_critical_thinking,X23,move_stw,creates_opportunity_for,comp_critical_thinking,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_pz_stw,,{}
r_move_stw_comp_comp_communication,X23,move_stw,creates_opportunity_for,comp_communication,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_pz_stw,,{}
r_move_tpe_comp_comp_critical_thinking,X23,move_tpe,creates_opportunity_for,comp_critical_thinking,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_pz_tpe,,{}
r_move_tpe_comp_comp_problem_solving,X23,move_tpe,creates_opportunity_for,comp_problem_solving,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_pz_tpe,,{}
r_move_csq_comp_comp_critical_thinking,X23,move_csq,creates_opportunity_for,comp_critical_thinking,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_pz_csq,,{}
r_move_csq_comp_comp_communication,X23,move_csq,creates_opportunity_for,comp_communication,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_pz_csq,,{}
r_move_ppc_comp_comp_critical_thinking,X23,move_ppc,creates_opportunity_for,comp_critical_thinking,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_pz_ppc,,{}
r_move_ppc_comp_comp_communication,X23,move_ppc,creates_opportunity_for,comp_communication,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_pz_ppc,,{}
r_move_poe_comp_comp_critical_thinking,X23,move_poe,creates_opportunity_for,comp_critical_thinking,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_poe_white_gunstone,,{}
r_move_poe_comp_comp_problem_solving,X23,move_poe,creates_opportunity_for,comp_problem_solving,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_poe_white_gunstone,,{}
r_move_guided_investigation_comp_comp_problem_solving,X23,move_guided_investigation,creates_opportunity_for,comp_problem_solving,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_nap_prek5_science,,{}
r_move_guided_investigation_comp_comp_collaboration,X23,move_guided_investigation,creates_opportunity_for,comp_collaboration,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_nap_prek5_science,,{}
r_move_guided_investigation_comp_comp_critical_thinking,X23,move_guided_investigation,creates_opportunity_for,comp_critical_thinking,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_nap_prek5_science,,{}
r_move_concept_map_comp_comp_communication,X23,move_concept_map,creates_opportunity_for,comp_communication,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_novak_canas,,{}
r_move_concept_map_comp_comp_critical_thinking,X23,move_concept_map,creates_opportunity_for,comp_critical_thinking,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_novak_canas,,{}
r_move_worked_example_comp_comp_problem_solving,X23,move_worked_example,creates_opportunity_for,comp_problem_solving,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_sweller_cooper,,{}
r_move_self_explanation_comp_comp_critical_thinking,X23,move_self_explanation,creates_opportunity_for,comp_critical_thinking,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_chi_selfexplanation,,{}
r_move_self_explanation_comp_comp_communication,X23,move_self_explanation,creates_opportunity_for,comp_communication,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_chi_selfexplanation,,{}
r_move_peer_critique_comp_comp_communication,X23,move_peer_critique,creates_opportunity_for,comp_communication,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_black_wiliam,,{}
r_move_peer_critique_comp_comp_collaboration,X23,move_peer_critique,creates_opportunity_for,comp_collaboration,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_black_wiliam,,{}
r_move_peer_critique_comp_comp_critical_thinking,X23,move_peer_critique,creates_opportunity_for,comp_critical_thinking,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_black_wiliam,,{}
r_move_design_challenge_comp_comp_creativity,X23,move_design_challenge,creates_opportunity_for,comp_creativity,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_nrc_framework,,{}
r_move_design_challenge_comp_comp_problem_solving,X23,move_design_challenge,creates_opportunity_for,comp_problem_solving,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_nrc_framework,,{}
r_move_design_challenge_comp_comp_collaboration,X23,move_design_challenge,creates_opportunity_for,comp_collaboration,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_nrc_framework,,{}
r_move_prototype_test_iterate_comp_comp_creativity,X23,move_prototype_test_iterate,creates_opportunity_for,comp_creativity,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_nrc_framework,,{}
r_move_prototype_test_iterate_comp_comp_problem_solving,X23,move_prototype_test_iterate,creates_opportunity_for,comp_problem_solving,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_nrc_framework,,{}
r_move_prototype_test_iterate_comp_comp_collaboration,X23,move_prototype_test_iterate,creates_opportunity_for,comp_collaboration,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_nrc_framework,,{}
r_move_prototype_test_iterate_comp_comp_critical_thinking,X23,move_prototype_test_iterate,creates_opportunity_for,comp_critical_thinking,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_nrc_framework,,{}
r_move_model_revision_comp_comp_critical_thinking,X23,move_model_revision,creates_opportunity_for,comp_critical_thinking,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_nrc_framework,,{}
r_move_model_revision_comp_comp_communication,X23,move_model_revision,creates_opportunity_for,comp_communication,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_nrc_framework,,{}
r_move_model_revision_comp_comp_creativity,X23,move_model_revision,creates_opportunity_for,comp_creativity,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_nrc_framework,,{}
r_move_exit_check_comp_comp_communication,X23,move_exit_check,creates_opportunity_for,comp_communication,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_black_wiliam,,{}
r_move_exit_check_comp_comp_critical_thinking,X23,move_exit_check,creates_opportunity_for,comp_critical_thinking,cross_layer,pedagogical_opportunity_crosswalk,expert_synthesis,needs_expert_review,0.75,Crea oportunidad para ejercer la competencia; no equivale a demostrar desarrollo.,src_black_wiliam,,{}
r_move_initial_model_udl_prior,L3,move_initial_model,can_apply_udl_consideration,udl_prior,accessibility,cast_udl_application,expert_application,needs_expert_review,0.8,Comenzar haciendo visible lo que creen/saben y conservarlo para comparar después.,src_cast_udl3,,{}
r_move_initial_model_udl_comm_media,L3,move_initial_model,can_apply_udl_consideration,udl_comm_media,accessibility,cast_udl_application,expert_application,needs_expert_review,0.8,Aceptar dibujo/modelo + explicación oral o escritura breve cuando se evalúa comprensión científica.,src_cast_udl3,,{}
r_move_initial_model_udl_response,L3,move_initial_model,can_apply_udl_consideration,udl_response,accessibility,cast_udl_application,expert_application,needs_expert_review,0.8,"Permitir señalar, manipular, dibujar u oralizar si el modo de respuesta no es el constructo evaluado.",src_cast_udl3,,{}
r_move_stw_udl_multimedia,L3,move_stw,can_apply_udl_consideration,udl_multimedia,accessibility,cast_udl_application,expert_application,needs_expert_review,0.8,Combinar espécimen/imagen/video breve con representación gráfica y explicación oral accesible.,src_cast_udl3,,{}
r_move_stw_udl_response,L3,move_stw,can_apply_udl_consideration,udl_response,accessibility,cast_udl_application,expert_application,needs_expert_review,0.8,"Permitir señalar, manipular, dibujar u oralizar si el modo de respuesta no es el constructo evaluado.",src_cast_udl3,,{}
r_move_stw_udl_patterns,L3,move_stw,can_apply_udl_consideration,udl_patterns,accessibility,cast_udl_application,expert_application,needs_expert_review,0.8,"Resaltar relaciones críticas con contraste, flechas, agrupaciones o preguntas focales sin dar la explicación final.",src_cast_udl3,,{}
r_move_tpe_udl_prior,L3,move_tpe,can_apply_udl_consideration,udl_prior,accessibility,cast_udl_application,expert_application,needs_expert_review,0.8,Comenzar haciendo visible lo que creen/saben y conservarlo para comparar después.,src_cast_udl3,,{}
r_move_tpe_udl_choice,L3,move_tpe,can_apply_udl_consideration,udl_choice,accessibility,cast_udl_application,expert_application,needs_expert_review,0.8,"Ofrecer 2–3 opciones auténticas de fenómeno, representación o material cuando todas preservan la misma meta.",src_cast_udl3,,{}
r_move_tpe_udl_relevance,L3,move_tpe,can_apply_udl_consideration,udl_relevance,accessibility,cast_udl_application,expert_application,needs_expert_review,0.8,"Conectar con abejas, flores del entorno y decisiones que podrían ocurrir en la escuela/comunidad.",src_cast_udl3,,{}
